initial_time0_hours,10.0,20.0,30.0,50.0,70.0,100.0,150.0,200.0,250.0,300.0,400.0,500.0,600.0,700.0,850.0,925.0,1000.0
2005-08-08 00:00:00,-2.6559925395727724e-06,-3.943234861825504e-06,-1.057590088636366e-05,3.10012536035752e-06,-5.186552362828169e-06,-1.1732716679231557e-05,-2.2824117272255455e-05,-4.5996781774819144e-06,-2.703818864505813e-05,-3.9114243588711226e-05,-7.706137793580927e-07,-9.614652492341826e-06,-1.505609177004989e-05,-1.4788296149209898e-05,-6.18551633702052e-06,-7.205969135301404e-05,-8.95020538626287e-05
2005-08-08 06:00:00,-2.0563141035394978e-05,-5.843476104872692e-06,-1.1827984750366954e-05,-5.725284881288021e-06,-2.0669448548672024e-06,-6.266970010109728e-06,1.6705471573724652e-06,1.5684340291764086e-06,-1.935585782743835e-05,-3.6709141281343414e-07,5.267985521119266e-06,8.323583551943715e-06,-2.972317259504172e-06,1.644318161508439e-05,3.310316450752498e-05,-1.1332227580532621e-05,1.5025987437710724e-05
2005-08-08 12:00:00,5.171613429097616e-06,1.141140736269121e-05,-9.640200034849295e-06,1.0117698273353908e-05,5.253595780545777e-06,1.0862524370920937e-05,5.905550654273912e-06,-7.075074330002374e-06,-1.5787005135408533e-06,2.1172475014552384e-05,2.462617128572651e-05,1.185509452755511e-06,-1.3021234801960743e-05,7.801854830561817e-06,3.038871941833863e-05,4.9297604828296116e-05,-4.733437366235464e-06
2005-08-08 18:00:00,-1.8948069125396693e-05,-5.275747372322918e-05,-2.85614803404232e-05,-5.12807518696665e-06,-8.939026118329747e-06,-3.230410953198451e-05,2.450726368636478e-06,1.4074320187635651e-05,-3.4182705941191574e-06,-2.2433315530035497e-05,-3.699522085551527e-05,-2.1965054903934335e-05,-1.6391859866885915e-05,-3.0229678175268846e-05,1.791132598017676e-05,-1.8948789726710085e-05,-0.00018083480907610993
2005-08-09 00:00:00,6.910725958451265e-06,2.043369683231242e-05,7.942307347984145e-06,-2.1566889090932964e-06,1.0147176163991543e-05,2.4721831454496677e-06,2.5376623912507666e-05,4.1545977404933406e-05,3.5394156156062566e-06,1.8705338976365133e-05,1.9095724606814366e-05,3.8758014330189066e-07,2.2020097873829265e-06,4.690993159720794e-06,3.674422510602907e-05,5.66465221145625e-06,-3.3275792207502834e-05
2005-08-09 06:00:00,1.304217491543713e-06,-5.286913840862079e-06,-4.708679596027531e-06,5.653054427079974e-06,-8.905173893869404e-06,1.3799529364477669e-05,-3.878673621386583e-06,3.0082177992872354e-06,-1.732660923770194e-05,-6.607753998890315e-06,-7.655903938137186e-06,-2.9412014247378836e-05,5.539541617620462e-07,1.2155996371699327e-05,2.669994473561683e-05,3.622201925061833e-05,8.15884388407276e-05
2005-08-09 12:00:00,-2.587507312309668e-06,1.5232206292445262e-06,3.537024918107054e-06,1.9275666497209098e-06,9.988108850831715e-07,7.734336107635807e-06,1.4481226160339038e-05,-6.044997325023308e-06,-1.60113607904438e-05,-1.1199221493004035e-05,7.2223509661134955e-06,-2.2534030271434507e-05,-6.813490660981751e-06,1.9266711055263086e-05,2.250116742520377e-05,1.2442512455662266e-05,-0.000258276945985969
2005-08-09 18:00:00,-9.248552158736256e-06,-5.002923408958115e-06,8.877528525310182e-06,1.7167187391582883e-05,4.075208722591686e-06,-1.680138273519901e-07,-1.266693254341352e-05,-7.451202089860888e-06,-3.954472905286913e-05,-1.0038994048928811e-05,2.201646255455553e-05,-1.8120886698758915e-05,-9.67622677427259e-06,5.509120076547319e-06,4.844018298986113e-05,-7.885129988880828e-05,-0.0002575484997314606
2005-08-10 00:00:00,1.2582734919916286e-06,-1.1578768775245778e-05,-2.1073098289805402e-05,-8.353298546680588e-06,-5.95343670611758e-06,-3.0707092028435786e-06,-4.293449461862449e-06,-8.166250348612412e-07,-4.52000338606235e-05,-1.9932382869517938e-05,-6.31989023823353e-06,-3.219254509208949e-05,-4.26142299822637e-05,-5.215676042354571e-06,1.2166568624332558e-05,-5.576429421585252e-05,-2.355920937735456e-05
2005-08-10 06:00:00,-1.0795119418058569e-05,2.0611587278012614e-05,-3.796876380777096e-06,4.034771336471142e-06,2.9542861829296164e-06,6.7908915774535776e-06,4.8590436217620376e-06,3.603717205816328e-05,-3.235858869347724e-05,-2.8844199990957436e-05,2.085251811664411e-05,-1.4998180257031147e-05,-1.3979732564480065e-05,6.405662404877656e-06,6.51188004089604e-06,3.403786820580489e-05,0.00011734759531592911
2005-08-10 12:00:00,-2.849130647638765e-05,-3.399082139265126e-05,-2.0913766008084055e-06,6.607818333176126e-06,-7.108504163534499e-06,-1.227832672935938e-05,1.5831776364335497e-07,2.8995761701281584e-05,-1.5503933182261188e-05,-1.9619810184121688e-06,-8.65629489930586e-06,-1.2336194771014047e-05,-1.8331658432383477e-05,7.84962614705358e-06,-2.198644059138165e-05,-5.2212026923278386e-05,-0.0002236645673482198
2005-08-10 18:00:00,9.451458594094027e-07,-8.096992561213131e-06,-2.0795511202593684e-06,5.214385842256566e-07,7.255114040040048e-07,-1.1982609762152186e-05,-7.788062447323565e-06,1.283865674181772e-05,4.800581105970081e-06,1.0590143089720692e-05,-1.6707163415978484e-05,-2.321321877198921e-06,1.0762711207134955e-06,7.561559018078799e-07,1.4087648948281942e-07,-5.733929550092369e-05,-0.00015126024205649083
2005-08-11 00:00:00,3.056379600842747e-06,-6.925009101010824e-07,4.0542547379816273e-07,-1.6303338641608644e-06,-6.276857248876286e-06,9.135014319623478e-06,-2.324453597419448e-05,-3.8920040808776626e-05,-1.1654984267894353e-05,1.3852744516910981e-05,-2.0357825454093243e-05,-4.6454682038486865e-05,-3.625283575973256e-05,1.0194787457453789e-06,9.882904365927889e-06,1.1804624587644626e-06,8.887713355073676e-06
2005-08-11 06:00:00,-6.3550432932796144e-06,-8.189382468821954e-06,-1.8765378023568252e-06,1.1213050143849531e-07,-2.7065963031038364e-06,-6.731192039526541e-06,-6.901810411301778e-06,-6.7176433380558535e-06,1.4812876542737246e-05,1.2340659186462048e-05,-1.3008711513375451e-05,-3.339503574952111e-05,-3.1279827240855376e-05,-5.829830197993657e-06,2.910846996482601e-05,3.975191961568373e-05,0.00012807471322939614
2005-08-11 12:00:00,-1.5223731822015027e-07,6.764645929033749e-06,7.105310346048678e-06,-9.117699778556585e-07,-1.1660999982165615e-06,-1.2732169048596582e-05,-3.282628289490758e-05,-1.84622949961364e-06,-1.4782877413392769e-05,7.989863939046084e-06,2.190900290826129e-06,-1.3381303030212911e-05,-3.3258730250815335e-05,-1.441664269227122e-05,2.0128769925866766e-05,-6.987102785487151e-06,-0.00012712027590702977
2005-08-11 18:00:00,-1.065292951052085e-06,3.6077588698710215e-06,-9.727337420950369e-06,-3.962383466137144e-06,5.9133849088913525e-08,2.43812446162473e-06,-1.705250683043234e-05,-9.706430205874193e-06,-7.004034778800814e-06,-9.446379944043021e-07,-2.168247957150559e-05,-6.798969525822218e-06,-2.4178195689068036e-05,-7.899806464463415e-06,1.960656599185987e-05,2.4067316288302374e-05,3.2640820843318666e-07
2005-08-12 00:00:00,9.302615903736733e-06,-3.2362695969996997e-06,-1.3111895772624093e-05,1.0671225945579685e-06,-6.493989369216063e-06,-2.189926412486617e-05,2.558865905301276e-05,-3.068524975781068e-06,-1.8504044020714802e-05,2.272610236978775e-05,-6.6793710099037496e-06,-1.0504585820632457e-05,-3.0097757979192714e-05,-1.6764752544236274e-06,6.305876505142489e-06,-2.778219668118373e-06,2.215826116274939e-05
2005-08-12 06:00:00,4.801764440420866e-06,-2.0769848222645714e-05,-4.475248195453156e-06,-5.915671995888416e-06,-8.675811150865227e-06,6.541093339514338e-06,-4.119578797733396e-06,4.729333458318272e-06,-7.441807667069149e-06,9.715792807581206e-06,5.352598161892346e-06,-2.1628199280072292e-05,-5.0321615484692626e-05,-1.3912213223973322e-05,1.8282423979648612e-05,1.842286936656059e-05,5.4281282777511995e-05
2005-08-12 12:00:00,5.417207825977636e-06,6.4642384718993315e-06,4.741180637480586e-06,-4.872100050901999e-06,3.269783743055961e-06,-1.2071650664568064e-05,-1.816890447422771e-05,2.480946186021318e-05,3.2705272084936596e-06,1.2342787992251035e-06,-1.415510760982058e-05,-4.196442324233061e-05,-5.0809416647898665e-05,-3.871881175209101e-05,7.783508227100744e-06,-4.438483793639508e-06,-0.0001516032478435723
2005-08-12 18:00:00,-8.884003049104136e-07,-2.07979047868884e-07,3.144875244997498e-06,4.658701627343828e-06,-1.2138264121440523e-05,7.165644160490693e-07,-1.672415669561585e-05,-2.3756747047623785e-06,4.1936219790157745e-06,-1.0360836377596013e-06,5.146104751836481e-06,-1.911447398018119e-05,-5.022455928357651e-05,-7.4124093067304355e-06,1.175574740226056e-05,3.302242031012048e-05,0.00011414863889246735
2005-08-13 00:00:00,-5.674521592954024e-06,-1.9134093107364527e-06,8.70404297286692e-07,2.280287999863356e-06,9.278913989960429e-06,8.287857380425012e-06,3.4930332524766904e-06,-2.284527134718745e-06,4.207196438911062e-06,4.168211824877367e-06,-4.061816871161304e-06,-2.2316230281813422e-05,-2.6621118238033393e-05,3.85401980062477e-06,7.733897101876148e-06,-5.926594595779433e-06,-2.7989791733100995e-05
2005-08-13 06:00:00,3.6497972932109755e-08,-9.970833987297512e-06,-1.6672483284690348e-06,-6.438661934187688e-07,-1.0751327946317808e-05,-1.248573551434489e-05,-4.054969347479686e-06,1.897653039119016e-05,1.1280205494664142e-05,-3.0208674094806158e-05,-8.756454407532375e-06,-3.3520910454478266e-05,-3.261334693278319e-05,-5.872754009288625e-06,-5.3400037624738484e-06,-3.9835090236880375e-06,3.2721031720741045e-05
2005-08-13 12:00:00,4.2864057383240375e-07,-6.842746906388718e-06,1.838044123218609e-05,-1.4910976511086563e-05,-1.629545655722634e-05,-8.16634488458292e-06,-5.691626215866981e-06,-6.404795188183193e-05,-1.880556451723081e-05,1.8729875337311952e-05,1.6285055371466734e-05,-1.1741962476905797e-05,1.0603800611572913e-06,-1.2786166750381048e-05,2.3029392291201045e-06,-6.320105055041596e-06,-7.897020362225655e-05
2005-08-13 18:00:00,6.85838760399273e-06,4.695808243490927e-06,-9.998455778126166e-06,1.3173133469287078e-05,1.391439954876737e-05,3.045028686556415e-05,5.312310006737342e-06,9.676712897991765e-06,9.825186207564386e-06,-2.129910687277775e-05,-2.2164362860536526e-05,-1.8948541563763743e-05,-2.2580856900875564e-05,-1.5455819680460202e-05,1.55658197747468e-05,5.2850282366391496e-05,0.00018235339926247704
2005-08-14 00:00:00,-1.714174862170984e-06,-3.924323705979581e-06,3.831694220670459e-06,1.6101532952430952e-06,-1.0474661480741205e-05,-2.8258303708793516e-05,-7.270178118583345e-06,3.0150644134910556e-06,-1.4664500527132984e-05,-2.91061774844437e-05,-4.548670757687116e-05,-5.369798192609252e-05,-5.252328851065533e-05,-2.752738928777331e-05,-6.001969523175107e-06,-3.101345030070183e-05,-7.709629767016747e-05
