Cyclone ID
ARG_19800200
ARG_19840195
ARG_20170489
ARG_20160840
ARG_20060338
ARG_20110691
ARG_19840053
ARG_19931091
ARG_19800070
ARG_20070954
ARG_19930222
ARG_20000717
ARG_20121121
ARG_20190887
ARG_20201100
ARG_19810641
ARG_19800724
ARG_20203470
ARG_20011137
ARG_19991061
ARG_19940571
ARG_20191127
ARG_19950217
ARG_20110831
ARG_20170479
