Cyclone ID
SE-BR_19820362
SE-BR_19870840
SE-BR_19800587
SE-BR_20001127
SE-BR_19930286
SE-BR_19891107
SE-BR_19990043
SE-BR_19790300
SE-BR_20011178
SE-BR_19810916
