Cyclone ID
SE-BR_20160348
SE-BR_20070601
SE-BR_20130179
SE-BR_19830766
SE-BR_19861058
SE-BR_19970622
SE-BR_20120178
SE-BR_19860631
SE-BR_20050112
SE-BR_20130441
SE-BR_19910010
SE-BR_20120257
SE-BR_20060101
SE-BR_19990204
SE-BR_20040805
SE-BR_20020302
SE-BR_20208620
SE-BR_20050593
SE-BR_20130891
SE-BR_19810022
SE-BR_19860249
SE-BR_20110213
SE-BR_19911048
SE-BR_20120163
SE-BR_20150914
SE-BR_20110504
SE-BR_19890094
SE-BR_20110098
