Cyclone ID
ARG_20130245
ARG_20160314
ARG_20181129
ARG_20170073
ARG_19870308
ARG_20100967
ARG_19910006
ARG_20111088
ARG_19900203
ARG_20180234
ARG_20010960
ARG_19870445
ARG_20020444
ARG_19950545
ARG_20100960
ARG_20100021
ARG_19970440
ARG_20030646
ARG_20050818
ARG_20030134
ARG_20080768
ARG_19910570
ARG_19930675
ARG_20150173
ARG_19790193
ARG_19880799
ARG_20100751
ARG_19911043
ARG_19870697
ARG_20010900
ARG_20202628
ARG_19890895
ARG_19940493
ARG_20090865
ARG_19821052
ARG_20100877
ARG_20120153
ARG_19991186
ARG_19830402
ARG_20120754
ARG_20141157
ARG_20010454
ARG_20209235
ARG_19980856
ARG_20170438
ARG_20160165
ARG_19880668
ARG_19821071
ARG_19900492
ARG_19891002
ARG_20050043
ARG_19850338
ARG_20120611
ARG_20100714
ARG_19970604
ARG_19890041
ARG_20171073
ARG_19820625
ARG_19821103
ARG_19961042
ARG_19800286
ARG_19860228
ARG_19920354
ARG_19860016
ARG_20180931
ARG_20121127
ARG_20080714
ARG_20060435
ARG_20101168
ARG_19830958
ARG_19790661
ARG_20110501
ARG_20100706
ARG_19970373
ARG_19970158
ARG_19940361
ARG_20060321
ARG_20090830
ARG_20020671
ARG_20050341
ARG_19890222
ARG_19830446
ARG_20180942
ARG_20150949
ARG_19870909
ARG_20150544
ARG_20020882
ARG_19930295
ARG_20120672
ARG_19830242
ARG_19941134
ARG_19880967
ARG_19980972
ARG_20050814
ARG_19910187
ARG_19790985
ARG_20120893
ARG_19880547
ARG_19980786
ARG_19870110
ARG_19930640
ARG_20050581
ARG_20010172
ARG_20081125
ARG_19890596
ARG_19810354
ARG_20060443
ARG_20050027
