track_id,date,lon,lat,vor 42,Az,Ae,Kz,Ke,Cz,Ca,Ck,Ce,BAz,BAe,BKz,BKe,BΦZ,BΦE,Gz,Ge,∂Az/∂t (finite diff.),∂Ae/∂t (finite diff.),∂Kz/∂t (finite diff.),∂Ke/∂t (finite diff.),RGz,RKz,RGe,RKe,phase
20020585,2002-07-04 15:00:00,-62.6452,-47.90263,1.85768,661828.6022331914,85489.33269612523,3571007.820626486,195354.6667070068,-2.5923210594514114,-0.3754450642528091,-3.930363477844285,-0.3526860887877244,6.071792138317803,1.1417110126625292,44.25718839222765,-3.006576998148466,-7.748433004680267,34.65649188214488,1.0091234759434544,-4.71506443422175,6.334608220802156,-1.470648388078425,17.243046123731528,1.1013664670537644,-2.704950041219867,-20.491457731200423,-2.589600425275869,0.5302660761456699,incipient
20020585,2002-07-04 18:00:00,-61.07755,-47.75902,2.46829,730242.3710178547,69606.33010487825,3757232.7187627866,207249.42455118743,-9.191656633918996,-0.2638225172729196,-6.303962089090698,0.030646168065122,2.7580503293339538,0.00103443494763,25.889595094419583,-4.086408222193871,45.97956414515507,71.78173355761442,-1.100443370766735,-0.1625322567380454,9.536638179419471,-1.0559182809524184,21.78647554409298,1.2677017027457476,-2.676891301106398,11.392499172683088,-0.7624840305620068,-0.9804983322162012,incipient
20020585,2002-07-04 21:00:00,-59.63052,-48.03057,2.84132,867819.986908652,62681.497827552994,4041595.6923788944,222737.02348631492,-6.717477547630057,0.0622871234147313,-6.253220688977906,0.4749801895895759,8.825978721786894,0.8519832266825073,19.74934550541624,-2.8683924828258656,65.82436345722371,69.4600028925557,-0.5779237630234725,-0.7542441673013442,12.678109816730666,-0.051820343795114,23.01978159853311,0.4157967747082889,-2.803059329271554,16.241134329724833,-0.4911105043027768,-3.4440116210333267,incipient
20020585,2002-07-05 00:00:00,-57.69092,-48.45727,3.32525,1004089.5430592372,68487.01067890378,4254460.001291102,216230.6348848865,-2.2872154685531694,0.5293002810211271,-4.093669670312743,1.241397062505197,14.205476736864831,1.86439992344768,-5.745905666558471,0.1226653407203812,91.77123444520537,85.89175461347934,-0.2568051028840287,-0.6938940494086839,7.134715709806192,1.2071634320645397,18.706988751900862,0.1633140969442428,-8.828676214590683,30.83377955732525,0.05486029010093,-5.294417976594079,incipient
20020585,2002-07-05 03:00:00,-55.94318,-48.47862,3.64224,1021929.8462404658,88756.22796014705,4445666.649419953,226264.6079803106,-0.6585174055978843,1.4293505175631722,-3.0748560840965498,2.6459836787793725,19.61001910344303,1.6700922471606698,-29.044806475741886,2.56579478792725,135.0305020206689,92.5084777572836,-2.5286372442486518,-0.102170538713285,2.2643718086876063,2.7836744806704528,25.481658554030368,0.6137857525933564,-16.574814182790135,58.25983851946668,2.3302153947259834,-7.672848798209816,intensification
20020585,2002-07-05 06:00:00,-53.41641,-48.98042,3.83473,1052999.9741268894,128614.37946138556,4804863.826058158,229488.407140903,-4.483781227647355,2.2924610869634363,-2.128897656915127,4.867133908848837,21.95144105406169,2.1895801524025544,-40.48610704448785,8.388021211790766,166.16431966656685,91.27166133912286,-4.920525345269308,0.3474932898260057,1.0661712261983862,3.442536561944238,27.54245286355511,0.3583509605746049,-23.076589968547214,74.64123879260544,3.827629231427084,-15.025701816980126,intensification
20020585,2002-07-05 09:00:00,-50.4361,-49.32288,3.90288,1044959.1447263508,163115.0176981426,5040583.631272743,234004.9887287221,-6.142523209509534,2.398737392246652,-1.0424009156457132,5.314058137289331,18.61171801738542,3.875685794094693,-36.346989082999336,10.196134173161898,181.1929154731739,93.03327848992338,-4.782358880740485,-0.4792619647763743,-0.7137133075068521,3.413020229323511,12.79079927763975,1.0652921385753775,-23.069217142155157,56.322712485794334,2.4526551802714973,-15.487301087521564,intensification
20020585,2002-07-05 12:00:00,-47.94257,-49.43346,4.30547,1037583.7666847414,202335.6164147734,5081145.090455176,252498.7173341312,-3.65686344179354,2.718580252786956,-0.8466956100243641,5.527612970618314,13.63896725081312,4.732114764206881,-32.203908156358686,11.18928390792943,191.2204210979428,94.19340322692896,1.8955034566443247,-1.557264972644839,-3.486845246089048,4.5556149686038205,6.469920446712576,2.0784205762751298,-18.064095685908757,43.177387654889166,2.6325329222282976,-15.48517191229698,intensification
20020585,2002-07-05 15:00:00,-45.22797,-50.44732,4.66749,969643.2874108276,261516.3010199851,5180333.912921735,278898.87317626487,-11.91126911156428,3.0060320744086737,0.1203345918716375,6.866917930797754,7.094001302009087,6.488764471412859,-23.27214866686428,13.043566748844045,211.9262003098472,133.07695396097262,-2.0863581642783084,-1.943835759403612,-8.680678182462374,5.571117648809482,4.975476405509895,3.4747426105082924,-24.679916521627067,40.03855959206682,2.9432390337857037,-16.315407477261868,intensification
20020585,2002-07-05 18:00:00,-42.57382,-51.63801,5.43022,850081.1179435541,322671.7576290582,5188615.38081419,327553.15772111027,-11.948028265357255,2.932615015251284,1.4235723019470212,10.830975952840536,1.7263184989165532,8.837702660593969,-9.324050793087736,13.79486097942052,196.3678548161948,165.68214348466003,-1.8508056198925045,1.2500690677961352,-12.330617378762495,3.997936006945962,-8.908437123094487,4.754738643049547,-23.07234912778502,10.940069633403482,3.058594283941245,-18.447525987264488,intensification
