track_id,date,lon,lat,vor 42,Az,Ae,Kz,Ke,Cz,Ca,Ck,Ce,BAz,BAe,BKz,BKe,BΦZ,BΦE,Gz,Ge,∂Az/∂t (finite diff.),∂Ae/∂t (finite diff.),∂Kz/∂t (finite diff.),∂Ke/∂t (finite diff.),RGz,RKz,RGe,RKe,phase
20060799,2006-08-29 12:00:00,-41.90457,-27.03137,2.33351,1386267.8477698008,94648.11322836482,3490478.5413178466,567334.5816223355,13.656688014911676,-1.0612122036807468,-17.608866964095476,-1.5247900804453036,5.097287498782551,0.2688630604850135,-7.129962417769749,-6.09817036216388,-66.72306050750302,-130.15113969448555,8.446439259658453,-4.689252048237831,3.177164931409082,2.0315566222737025,-8.129125008446648,0.6072907926065791,10.675353243857463,2.953016358506903,1.299115685024132,-9.378615728879712,incipient
20060799,2006-08-29 15:00:00,-39.4874,-26.5008,2.8101,1420581.229029019,116588.9247489208,3402683.991226623,573893.3221824865,12.861023816809826,1.511275589372437,-15.59478748178298,3.6273679542533976,11.167186875067742,-3.484980275168841,-29.57091425415141,-0.525754901272975,-29.10716776403388,-91.22722171956217,8.50837907335632,4.613308042098928,-6.10224710616696,2.628412225713136,-7.058831388309869,-1.522702414275576,-2.897134575052439,25.245846530814696,8.229484865762938,-20.219102949038977,incipient
20060799,2006-08-29 18:00:00,-36.98105,-25.98021,3.25949,1254459.3102765945,151421.81730376856,3338007.783330353,534444.209473983,9.41972090573072,3.289917116982734,-9.915865945103752,6.458491778978857,16.107839706451472,-5.482964796011476,-39.35981688335229,7.147706187612909,12.936445043125511,-39.3007752361887,1.873834281329276,2.8184485057211965,-13.073224216236731,1.5535714771702085,-9.635059313041058,-3.2524817394590118,-16.47142589997475,30.220902609684263,10.205110935177808,-26.77454565115453,incipient
20060799,2006-08-29 21:00:00,-35.40283,-25.88305,3.54723,1138199.5859583055,150146.0686557973,3194566.710064936,503639.7166101719,4.632183631403363,3.738488569743615,-7.747332531737753,7.561371757529401,17.706815736079335,-5.982368619132672,-35.304516950811866,7.131362762269939,21.849169411329875,-21.573331441842317,-3.316019878797296,3.4439432182794265,-10.503524401216175,1.7201067879852012,-14.726015778792425,-2.2898213778354424,-19.839667936148533,23.693650072353837,11.525358594903658,-24.729888429372537,intensification
20060799,2006-08-30 00:00:00,-33.24005,-26.5203,4.34205,1027583.1832103252,188576.1239242489,3019925.842508437,484984.0677127375,-1.4409342461362902,4.1333877995722,-9.288955690703856,11.325482483881096,15.770745042754706,-4.913753238567547,-24.76748714320277,8.562860867283478,36.20789739361882,-1.139830172906123,-4.922703601177874,6.42015599727871,-7.539871999162591,3.68197646897854,-10.552787258253344,0.3623049007671216,-20.618163488481382,24.944589821789577,15.787824391854985,-28.81499414110131,intensification
20060799,2006-08-30 03:00:00,-31.75342,-27.03767,4.25087,975338.3507763935,229676.76038573377,2966626.505286664,511465.5024667417,-2.9514828309628567,4.567351774611973,-11.020884045523845,15.69468301895464,16.397627730003,-4.56704427257137,-22.324721149217535,6.349300899461299,34.9060571946097,-4.4324215954079165,-6.646123126659831,10.15244105414414,-11.870369579273392,4.477384839370667,-6.110800338867853,1.2744136230627812,-26.652128365627277,30.186287686836387,20.171760356284704,-31.790454340877,intensification
20060799,2006-08-30 06:00:00,-28.72321,-28.75808,4.72409,771183.2002980198,285287.6364546553,2887932.5551888915,512511.4019708936,-1.193733888586088,3.9504197767313856,-10.125469579834768,16.779508981451272,13.59992329831195,-2.353667447400873,-26.54807557065586,3.269773486493092,60.23618950838986,24.38293884604613,-5.486113454367567,11.662262272247188,-13.34857675484152,3.976093740703527,-13.69096376754613,0.2873002168274844,-24.19181416500817,24.176315271530587,19.158850392824288,-29.887451830951647,intensification
20060799,2006-08-30 09:00:00,-27.25497,-29.33095,4.95331,687009.0928718167,315560.38518492994,2670901.687907668,517671.1871502154,-3.065291466239677,3.475036650106531,-9.70084531208768,15.447437143298558,11.750198818274448,-1.356307219071603,-25.118105707197056,2.074244766966401,67.25031368112167,32.94633622516787,-6.041739098491149,10.067377812050932,-3.230432486674507,2.661603742440625,-21.30389923087653,5.24603079408898,-14.5708861210821,16.580343254647882,15.990311454704257,-21.97649642826366,intensification
20060799,2006-08-30 12:00:00,-27.29715,-29.02298,5.89553,701405.8585858505,342778.2772913728,2427768.3318019584,625825.6671232155,1.2539972063502336,4.984204296458875,-11.169710407127218,11.547614407447272,12.563089385374427,-3.27189344942535,-18.26282785960547,7.820219269431185,58.3108085072349,25.12267857067876,-2.3324553388757803,5.325845361518703,-3.971170146580332,3.416705338549822,-18.79778943078713,7.554720559892577,-10.29605802914565,9.380751629595322,13.252008898963568,-22.982823524113098,intensification
20060799,2006-08-30 15:00:00,-26.24182,-29.41359,6.3855,601231.8177056815,389361.2204976061,2264869.4362026653,680853.1512438951,2.167157386158952,5.036102029870655,-10.537895575316693,13.623516783992738,13.902010149960756,-3.795287203314636,-22.072052405538248,12.321067151905307,70.51042238264739,45.02763895743583,-3.812591207327472,7.959526078874402,-8.849333316547138,2.6308229984375497,-19.00607331529198,5.265139820911901,-15.54808405047829,11.436717279404006,15.013524955874267,-31.217339690302836,intensification
