track_id,date,lon,lat,vor 42,Az,Ae,Kz,Ke,Cz,Ca,Ck,Ce,BAz,BAe,BKz,BKe,BΦZ,BΦE,Gz,Ge,∂Az/∂t (finite diff.),∂Ae/∂t (finite diff.),∂Kz/∂t (finite diff.),∂Ke/∂t (finite diff.),RGz,RKz,RGe,RKe,phase
20050090,2005-01-29 00:00:00,-64.9635,-45.23489,2.48022,815720.9089202626,520953.42153975286,2200322.8666112185,230021.8757165173,-1.7677882311607331,2.522979394388357,-1.7731659993602822,6.535914589430874,5.487519713527528,11.847362641758934,5.373030880177762,3.898701674695221,118.52962866314438,74.5266047192834,-3.5899044685542405,-8.67543938459447,-9.351539600947287,-6.306377502053187,6.276699139415588,3.04275396836184,-14.083868151247191,4.444622489758842,-14.140804948769604,-9.165028295124536,incipient
20050090,2005-01-29 03:00:00,-63.12653,-45.36625,3.24836,714724.2812300319,452844.5445175784,2268111.217316907,262883.6185748252,4.519815779708792,3.2487567105355044,-1.1946059445830044,5.5714228238373575,11.003166310411332,6.173014554033458,-3.3866519616767725,1.8084116631997489,141.70620537328267,94.81315653877448,-1.408683036974735,0.7530367019359439,-9.70035267489786,-3.978856765742972,12.544882791563523,3.545595763554198,-12.934946495064896,12.606324918114508,-7.829205206474577,-5.028844668065913,incipient
20050090,2005-01-29 06:00:00,-61.94067,-45.67336,3.84167,606193.2911424688,435010.1153997047,2471292.3349089907,306606.744209288,0.695816957546559,3.0354993981781178,-1.1267453329043673,3.992945457851992,11.020822831174245,5.122458223981594,-1.496720220716766,1.7245785540941847,174.80730136327813,119.32867935043524,-3.4812329377364186,-1.299179105986658,-7.2113760048941185,1.5033586497444102,12.660781381663725,4.665848952697062,-14.500882480343684,14.5884299777383,-2.66165351456331,-2.1784203921534813,incipient
20050090,2005-01-29 09:00:00,-61.39584,-46.75283,3.86622,558958.5595243189,485317.0913520577,2541584.095160844,363665.9559530817,-2.8384721530081425,3.451175078820616,-2.4741194026999587,4.06403643293814,11.853764694377452,3.7050967187239623,-2.2018136540178626,1.2904574321262048,205.690989110204,136.00007419793727,-4.283263342531131,-0.9484095335524348,-3.58804058817737,5.414560029041836,2.3438418240670367,3.8388936187554727,-14.82910235674235,9.858247033793,2.322324664435398,-3.989719649008831,incipient
20050090,2005-01-29 12:00:00,-61.07352,-47.78154,4.27447,528691.6144378376,551964.6120270083,2521919.318308838,389526.8463744062,-3.3185038127827173,3.752481622376029,-3.376023195748865,5.975680525734218,9.419438199459494,3.372317828607527,-3.986915845476045,-0.7943916850096411,246.1139738354497,170.70238509046945,-1.3437126806312938,-1.3473002293941638,-1.523289365069973,3.4784433515603395,8.34979102370299,1.4787230637521458,-10.508749754936154,19.031233877710616,2.329324426311002,-7.078588972721296,incipient
20050090,2005-01-29 15:00:00,-59.74371,-48.31628,4.00347,526055.5092388075,560451.467745761,2721939.581272828,395606.37413012807,2.2015164191649874,3.178306056973862,-2.533846750953992,5.614304652607643,10.601682017124917,3.661910241847154,-8.421007834136145,-1.0168151480516625,270.1719928520497,197.2015036125032,2.137375814148545,-2.688184005606048,-0.4952779569195398,-0.1589540744785497,22.845620312357312,0.5260417739974407,-5.717137497905608,31.59895847828246,-1.3848657206919226,-6.605294481512532,decay
20050090,2005-01-29 18:00:00,-58.47281,-48.62811,3.97937,517993.6105683756,548531.2040182716,3015384.7170557566,400889.3486927509,4.02704465491393,3.1804642875796243,-1.2974618353678613,7.758501521068473,11.393559361608968,4.58770607328612,-8.971520691747383,-0.0783949717304022,282.4735180320739,210.36113883135465,2.6716803896691923,-0.1854157196996359,-0.511191185109845,-1.3103431692126712,23.105727047869024,0.5375431738847476,-4.697241604225258,29.34766492007034,-1.3200120090099432,-8.440025210821185,decay
20050090,2005-01-29 21:00:00,-57.21576,-49.21686,4.06517,515013.7796404348,532148.0552907673,3221023.285506799,407217.3066860386,5.33270429624171,3.174413750640999,-1.6189393070300773,8.031679143092822,12.350140736960393,5.444780517927657,-15.284198295237466,-0.0121249214332732,283.32367009424974,206.30714744850303,3.501367369249433,-0.3425755421336507,-0.6144840856439528,0.4542995581391733,7.965449565326799,2.354562410616337,-4.457506775721637,19.535882871352637,-0.133215567336661,-7.283931118073289,intensification
20050090,2005-01-30 00:00:00,-56.4891,-49.7165,4.32632,504720.7543184662,558344.0744740778,3187438.4276668155,451747.8967620638,2.958300673955957,3.7996634955002686,-3.6148512001345376,11.740360192197372,14.93346652636381,4.8182519930130585,-20.60211398087412,2.7501744266562667,288.46391106586304,200.25945010466356,2.313796324425822,1.802982011965369,1.134530711782645,1.7864462692340777,9.861737130339607,5.366733941376283,-7.040971645124939,31.120401637392312,4.9088909729181225,-12.738651877611892,decay 2
20050090,2005-01-30 03:00:00,-55.65418,-49.68818,3.99735,539519.64301494,570735.2947062234,3434036.8075221344,523138.75981976633,4.093133600900637,4.385626110466528,-5.070255496774214,16.50733286449393,15.17554946034384,2.735550202066456,-9.530847081976972,3.3628986450902056,300.54311792170387,187.48646493168144,7.904154901253848,4.270560916105324,2.9911093085859384,-1.3878073832524738,32.99635316782918,6.71637294610527,-3.705680440390738,43.50432214567973,7.998349168708472,-18.22411406025308,decay 2
